content_producer	term_id	langs	country	type	result_number	link_type	link_accessibility	how_recent_is_the_information	what_is_the_author_background	are_there_major_scientific_errors_in_the_link	how_accurate_is_the_scientific_content_presen	are_there_any_scientific_terms_that_lay_peopl	jargon_score	is_a_scientific_background_high_school_or_abo	x1_none_of_the_below	x2_others	x3_place_to_leave_comments_ask_questions	x4_graphs	x5_relevant_multimedia_e_g_video_animation_et	x6_hyper_links	x7_numerical_data	x8_list_of_sources	x9_citation_or_references_to_relevant_literat	are_there_local_examples_in_the_content_e_g_r	local_examples_prop	does_the_content_present_advantages_and_disad	site_type_fct	producer_high_cred	access_multimedia	access_sci	accuracy	cred	cons_n_neg	cons_n_pos	contextual	recency	conspiracy	access	agg_sci_qual	agg_sci_qual_norm
1	58	English	United States	Socio-Scientific Issues	6	1	4	4	3	2	0	2	3	2	0	0	0	0	1	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	2	2	1	1	0	0	2	1	0	4	9	3.08333333333333
1	58	English	United States	Socio-Scientific Issues	3	1	1	4	3	2	2	2	3	2	0	0	0	0	1	1	1	0	0	2	1	1	Text_and_illustrations	FALSE	2	2	2	1	0	0	2	1	0	4	10	3.58333333333333
1	59	English	United States	Socio-Scientific Issues	3	3	1	4	2	2	2	1	2	2	0	0	0	0	1	0	0	0	1	2	1	1	Text_and_illustrations	FALSE	1	1	2	1	0	0	3	1	0	2	9	3.58333333333333
1	59	English	United States	Socio-Scientific Issues	6	3	1	4	1	2	3	2	3	2	0	0	0	0	0	0	1	1	1	2	1	2	Text_and_illustrations	FALSE	0	2	1	2	0	0	3	1	0	2	9	3.33333333333333
1	68	English	United States	Socio-Scientific Issues	2	1	1	4	3	2	3	1	2	2	0	0	0	0	0	1	0	1	0	1	0.5	0	Text_and_illustrations	FALSE	1	1	1	2	0	0	1	1	0	2	7	2.66666666666667
1	70	English	United States	Socio-Scientific Issues	1	1	1	4	3	2	3	2	3	2	0	0	0	0	0	1	1	0	0	2	1	0	Text_and_illustrations	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	35	Chinese	United States	Canonical Scientific Issues	5	1	1	4	2	2	3	2	3	2	0	0	0	0	0	0	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	0	2	1	1	0	0	0	1	0	2	5	2.08333333333333
1	38	Chinese	United States	Canonical Scientific Issues	3	1	1	4	1	2	3	1	2	1	0	0	1	0	1	0	1	1	1	2	1	2	Text_and_illustrations	FALSE	1	0	1	2	0	0	1	1	0	1	6	2.5
1	42	Chinese	United States	Novel Science and Technology Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	2	2	1	0	0	0	1	1	0	4	7	2.5
1	43	Chinese	United States	Novel Science and Technology Issues	10	1	1	4	1	2	3	1	2	2	0	0	0	1	0	1	1	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	1	1	1	0	0	0	1	0	3	6	2.25
1	44	Chinese	United States	Novel Science and Technology Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	1	0	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	46	Chinese	United States	Novel Science and Technology Issues	5	1	1	4	2	2	3	1	2	2	0	0	0	1	0	0	1	0	1	2	1	2	Text_and_illustrations	FALSE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	48	Chinese	United States	Novel Science and Technology Issues	5	1	1	4	1	2	3	1	1	1	0	0	0	1	1	1	1	1	1	1	0.5	1	Text_and_illustrations	FALSE	3	0	1	2	0	0	1	1	0	3	8	2.83333333333333
1	49	Chinese	United States	Novel Science and Technology Issues	12	1	1	4	2	2	3	1	2	2	0	0	0	1	0	1	1	0	1	1	0.5	1	Text_and_illustrations	FALSE	2	1	1	1	0	0	0	1	0	3	6	2.25
1	59	Chinese	United States	Socio-Scientific Issues	6	1	1	4	1	2	3	1	2	2	0	0	0	1	1	1	1	1	1	2	1	2	Text_and_illustrations	FALSE	3	1	1	2	0	0	2	1	0	4	10	3.33333333333333
1	70	Chinese	United States	Socio-Scientific Issues	10	1	1	4	2	2	3	2	3	2	0	0	1	1	1	1	1	0	0	2	1	2	Text_and_illustrations	FALSE	3	2	1	0	0	0	2	1	0	5	9	3
1	13	Vietnamese	Vietnam	Canonical Scientific Issues	5	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	13	Vietnamese	Vietnam	Canonical Scientific Issues	10	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	35	Vietnamese	Vietnam	Canonical Scientific Issues	6	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	0	0	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	35	Vietnamese	Vietnam	Canonical Scientific Issues	11	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	1	0	1	0	0	1	Text_and_illustrations	FALSE	1	2	1	1	0	0	0	1	0	3	6	2.25
1	38	Vietnamese	Vietnam	Canonical Scientific Issues	5	1	1	4	2	2	2	1	1	1	0	0	1	0	1	0	1	0	1	2	1	2	Text_and_illustrations	FALSE	1	0	2	1	0	0	2	1	0	1	7	3.08333333333333
1	38	Vietnamese	Vietnam	Canonical Scientific Issues	7	1	1	4	2	2	3	2	3	2	0	0	0	0	1	1	0	0	1	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	0	1	0	4	7	2.41666666666667
1	44	Vietnamese	Vietnam	Novel Science and Technology Issues	8	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	44	Vietnamese	Vietnam	Novel Science and Technology Issues	9	1	1	4	2	2	3	2	3	2	0	0	1	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	0	0	0	0	1	0	4	6	2.16666666666667
1	45	Vietnamese	Vietnam	Novel Science and Technology Issues	5	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	49	Vietnamese	Vietnam	Novel Science and Technology Issues	6	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	49	Vietnamese	Vietnam	Novel Science and Technology Issues	11	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	54	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	2	2	3	2	3	2	0	0	1	0	0	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	54	Vietnamese	Vietnam	Socio-Scientific Issues	4	1	1	4	1	2	3	2	3	2	0	0	0	0	0	0	1	0	0	2	1	2	Text_and_illustrations	FALSE	0	2	1	0	0	0	2	1	0	2	6	2.5
1	58	Vietnamese	Vietnam	Socio-Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	2	1	0	3	7	2.66666666666667
1	5	Afrikaans	South Africa	Canonical Scientific Issues	5	1	1	4	2	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	1	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	53	Afrikaans	South Africa	Socio-Scientific Issues	9	1	1	4	2	2	3	2	3	1	0	0	1	0	1	0	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	1	0	2	5	2.16666666666667
1	59	Afrikaans	South Africa	Socio-Scientific Issues	12	1	1	4	3	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	2	Text_and_illustrations	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	70	Afrikaans	South Africa	Socio-Scientific Issues	5	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	0	1	0	2	1	1	Text_and_illustrations	FALSE	1	2	1	1	0	0	2	1	0	3	8	2.91666666666667
1	56	Afrikaans	South Africa	Socio-Scientific Issues	1	1	1	2	3	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	16	Afrikaans	South Africa	Canonical Scientific Issues	10	1	1	1	2	2	3	2	3	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	68	Afrikaans	South Africa	Socio-Scientific Issues	9	1	1	4	2	2	3	1	1	2	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	1	0	2	5	2.16666666666667
1	20	Afrikaans	South Africa	Canonical Scientific Issues	4	1	1	1	2	2	3	1	1	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	0	0	0	1	2	0.666666666666667
1	20	Afrikaans	South Africa	Canonical Scientific Issues	5	1	1	1	2	2	3	1	1	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	0	0	0	1	2	0.666666666666667
1	28	Afrikaans	South Africa	Canonical Scientific Issues	5	1	1	1	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	58	Afrikaans	South Africa	Socio-Scientific Issues	3	1	1	4	2	2	3	1	2	2	0	0	1	0	1	0	0	1	0	2	1	2	Text_and_illustrations	FALSE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	65	Afrikaans	South Africa	Socio-Scientific Issues	3	1	1	1	1	2	3	1	2	1	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
1	65	Afrikaans	South Africa	Socio-Scientific Issues	4	1	1	4	2	2	3	1	2	1	0	0	1	0	1	0	1	0	0	2	1	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	2	1	0	1	5	2.33333333333333
1	66	Afrikaans	South Africa	Socio-Scientific Issues	5	1	1	1	2	1	2	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
1	68	Afrikaans	South Africa	Socio-Scientific Issues	4	1	1	3	1	2	3	1	2	2	0	0	1	0	1	0	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	0	0	2	4	1.16666666666667
1	68	Afrikaans	South Africa	Socio-Scientific Issues	5	1	1	3	1	2	3	1	2	2	0	0	1	0	1	0	1	0	0	1	0.5	2	Text_and_illustrations	FALSE	1	1	1	0	0	0	1	0	0	2	4	1.16666666666667
1	38	Afrikaans	South Africa	Canonical Scientific Issues	12	1	1	4	3	2	3	1	1	1	0	0	1	0	1	0	0	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	1	0	0	1	1	0	1	5	2.25
1	47	Afrikaans	South Africa	Novel Science and Technology Issues	1	1	1	1	3	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	2	1	1	0	0	1	0	0	4	7	1.75
1	47	Afrikaans	South Africa	Novel Science and Technology Issues	9	1	1	1	2	2	3	1	1	1	0	0	0	0	1	0	1	0	0	2	1	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	2	0	0	1	4	1.33333333333333
1	48	Afrikaans	South Africa	Novel Science and Technology Issues	5	1	1	1	1	2	3	1	1	1	0	0	0	0	1	1	0	0	0	1	0.5	2	Text_and_illustrations	FALSE	2	0	1	0	0	0	1	0	0	2	4	1.16666666666667
1	49	Afrikaans	South Africa	Novel Science and Technology Issues	3	1	1	4	2	2	3	1	1	1	0	0	0	0	1	0	1	0	0	1	0.5	1	Text_and_illustrations	FALSE	1	0	1	0	0	0	0	1	0	1	3	1.66666666666667
1	52	Afrikaans	South Africa	Novel Science and Technology Issues	10	1	1	3	1	2	3	1	1	1	0	0	1	0	1	0	1	0	0	2	1	2	Text_and_illustrations	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
1	48	French	France	Novel Science and Technology Issues	10	1	1	4	2	2	3	2	3	1	1	0	0	0	0	0	0	0	0	1	0.5	2	Other	FALSE	1	1	1	0	0	0	0	1	0	2	4	1.83333333333333
1	59	French	France	Socio-Scientific Issues	7	1	1	4	3	2	3	1	2	1	0	0	0	0	1	0	0	0	0	1	0.5	2	Other	FALSE	2	0	1	1	0	0	1	1	0	2	6	2.41666666666667
1	54	German	Germany	Socio-Scientific Issues	4	1	1	1	2	2	3	2	3	2	0	0	1	0	0	1	0	0	1	1	0.5	1	Text	FALSE	1	2	1	1	0	0	0	0	0	3	5	1.25
1	58	German	Germany	Socio-Scientific Issues	2	1	1	1	1	2	3	2	3	2	0	0	1	0	0	1	1	0	0	2	1	1	Text	FALSE	1	2	1	0	0	0	2	0	0	3	6	1.66666666666667
1	42	German	Germany	Novel Science and Technology Issues	10	1	1	4	1	2	3	1	2	1	0	0	1	0	0	1	0	0	1	2	1	1	Text	FALSE	1	0	1	1	0	0	1	1	0	1	5	2.25
1	53	German	Germany	Socio-Scientific Issues	10	1	1	1	1	2	3	1	1	2	0	0	1	0	0	1	0	1	0	1	0.5	1	Text	FALSE	1	1	1	1	0	0	1	0	0	2	5	1.41666666666667
1	16	Arabic	Egypt	Canonical Scientific Issues	12	1	1	1	1	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	Text	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
1	56	French	France	Socio-Scientific Issues	10	1	1	1	1	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text	FALSE	0	2	1	0	0	0	0	0	0	2	3	0.833333333333333
1	56	Hebrew	Israel	Socio-Scientific Issues	4	1	1	1	3	2	2	2	3	2	0	0	1	0	0	0	1	0	0	1	0.5	1	Text	FALSE	0	2	2	1	0	0	1	0	0	2	6	1.91666666666667
1	6	Italian	Italy	Canonical Scientific Issues	3	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	1	0	1	1	0.5	2	Text	FALSE	1	2	1	1	0	0	1	1	0	3	7	2.58333333333333
1	8	Italian	Italy	Canonical Scientific Issues	13	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	56	Italian	Italy	Socio-Scientific Issues	4	1	1	4	1	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0.5	2	Text	FALSE	0	2	1	0	0	0	1	1	0	2	5	2.16666666666667
1	58	Italian	Italy	Socio-Scientific Issues	4	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	1	0	1	1	0.5	2	Text	FALSE	1	2	1	1	0	0	1	0	0	3	6	1.58333333333333
1	47	Italian	Italy	Novel Science and Technology Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	0	1	1	0	0	1	0.5	2	Text	FALSE	1	2	1	0	0	0	1	0	0	3	5	1.33333333333333
1	39	Italian	Italy	Novel Science and Technology Issues	10	1	1	1	1	2	3	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	FALSE	1	1	1	0	0	0	0	0	0	2	3	0.833333333333333
1	48	Italian	Italy	Novel Science and Technology Issues	3	1	1	1	2	2	3	1	1	1	0	0	0	0	0	0	1	0	1	1	0.5	1	Text	FALSE	0	0	1	1	0	0	0	0	0	0	2	0.75
1	42	Italian	Italy	Novel Science and Technology Issues	6	1	1	1	1	2	3	1	2	1	0	0	0	0	0	0	0	1	0	1	0.5	2	Text	FALSE	0	0	1	1	0	0	1	0	0	0	3	1.08333333333333
1	39	Japanese	Japan	Novel Science and Technology Issues	12	1	1	1	1	2	3	1	1	1	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	FALSE	1	0	1	0	0	0	0	0	0	1	2	0.666666666666667
1	45	Japanese	Japan	Novel Science and Technology Issues	4	1	1	1	1	2	3	1	2	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	52	Japanese	Japan	Novel Science and Technology Issues	1	1	1	1	1	2	3	1	1	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	56	Japanese	Japan	Socio-Scientific Issues	1	1	1	1	1	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text	FALSE	0	2	1	0	0	0	1	0	0	2	4	1.16666666666667
1	16	Swahili	Kenya	Canonical Scientific Issues	1	1	1	2	2	2	3	2	3	2	0	0	0	0	1	1	1	0	0	1	0.5	2	Text	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
1	16	Swahili	Kenya	Canonical Scientific Issues	10	1	4	4	2	0	0	0	0	2	0	0	1	0	0	1	1	0	0	2	1	2	Text	FALSE	1	1	0	0	0	0	2	1	0	2	5	2
1	20	Swahili	Kenya	Canonical Scientific Issues	11	1	4	4	2	0	0	0	0	2	0	0	1	0	0	1	1	0	0	1	0.5	2	Text	FALSE	1	1	0	0	0	0	1	1	0	2	4	1.66666666666667
1	29	Swahili	Kenya	Canonical Scientific Issues	7	1	4	4	2	0	0	0	0	2	0	0	1	0	0	1	0	0	0	2	1	0	Text	FALSE	1	1	0	0	0	0	1	1	0	2	4	1.66666666666667
1	47	Swahili	Kenya	Novel Science and Technology Issues	12	1	4	4	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	FALSE	0	1	0	0	0	0	1	1	0	1	3	1.5
1	29	Korean	South Korea	Canonical Scientific Issues	4	1	1	1	2	0	0	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	1	Text	FALSE	0	2	0	0	0	0	0	0	0	2	2	0.333333333333333
1	5	Portuguese	Portugal	Canonical Scientific Issues	12	1	1	1	1	2	2	2	3	2	0	0	0	0	1	1	0	0	0	0	0	0	Text	FALSE	2	2	2	0	0	0	1	0	0	4	7	2
1	39	Portuguese	Portugal	Novel Science and Technology Issues	2	1	1	1	1	2	3	1	1	1	0	0	0	0	0	1	1	1	1	1	0.5	2	Text	FALSE	1	0	1	2	0	0	0	0	0	1	4	1.16666666666667
1	28	Portuguese	Portugal	Canonical Scientific Issues	11	1	1	1	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	0	Text	FALSE	2	2	1	0	0	0	1	0	0	4	6	1.5
1	20	Russian	Russia	Canonical Scientific Issues	12	1	4	1	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	FALSE	1	1	0	0	0	0	0	0	0	2	2	0.333333333333333
1	28	Russian	Russia	Canonical Scientific Issues	9	1	4	4	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	FALSE	0	1	0	0	0	0	0	1	0	1	2	1.16666666666667
1	38	Russian	Russia	Canonical Scientific Issues	12	1	4	4	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	Text	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
1	39	Russian	Russia	Novel Science and Technology Issues	3	1	1	4	3	2	3	1	2	2	0	0	1	0	0	1	0	1	1	1	0.5	2	Text	FALSE	1	1	1	3	0	0	1	1	0	2	8	2.91666666666667
1	39	Russian	Russia	Novel Science and Technology Issues	4	1	1	1	1	2	3	1	1	2	0	0	1	0	0	1	1	0	0	1	0.5	1	Text	FALSE	1	1	1	0	0	0	1	0	0	2	4	1.16666666666667
1	70	Turkish	Turkey	Socio-Scientific Issues	8	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	1	0	0	2	1	1	Text	FALSE	1	2	1	0	0	0	2	1	0	3	7	2.66666666666667
1	71	Turkish	Turkey	Socio-Scientific Issues	6	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	1	0	0	2	1	0	Text	FALSE	1	2	1	0	0	0	2	1	0	3	7	2.66666666666667
1	38	Turkish	Turkey	Canonical Scientific Issues	7	1	4	4	1	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	Text	FALSE	1	1	0	0	0	0	0	1	0	2	3	1.33333333333333
1	13	Swahili	Tanzania	Canonical Scientific Issues	10	1	4	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	Text	FALSE	0	1	0	1	0	0	0	0	0	1	2	0.416666666666667
1	44	Swahili	Tanzania	Novel Science and Technology Issues	8	1	4	4	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	2	1	1	Text	FALSE	2	1	0	0	0	0	1	1	0	3	5	1.83333333333333
1	39	Ukrainian	Ukraine	Novel Science and Technology Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	2	Text	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	39	Ukrainian	Ukraine	Novel Science and Technology Issues	12	1	1	4	1	2	3	2	3	2	0	0	0	0	1	1	0	0	0	1	0.5	2	Text	FALSE	2	2	1	0	0	0	1	1	0	4	7	2.5
1	28	Ukrainian	Ukraine	Canonical Scientific Issues	4	1	4	1	1	0	0	2	3	2	0	0	0	0	0	1	0	0	0	1	0.5	1	Text	FALSE	1	2	0	0	0	0	0	0	0	3	3	0.5
1	39	Ukrainian	Ukraine	Novel Science and Technology Issues	8	1	1	1	1	2	2	1	2	1	0	0	0	0	0	1	1	0	0	1	0.5	2	Text	FALSE	1	0	2	0	0	0	1	0	0	1	4	1.5
1	42	Ukrainian	Ukraine	Novel Science and Technology Issues	10	1	1	4	1	2	3	1	2	1	0	0	0	0	1	1	0	0	0	1	0.5	2	Text	FALSE	2	0	1	0	0	0	1	1	0	2	5	2.16666666666667
1	48	Ukrainian	Ukraine	Novel Science and Technology Issues	4	1	1	1	1	2	3	1	2	1	0	0	1	0	0	1	1	0	0	1	0.5	2	Text	FALSE	1	0	1	0	0	0	1	0	0	1	3	1
1	20	English	United States	Canonical Scientific Issues	1	1	4	4	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	FALSE	0	1	0	1	0	0	0	1	0	1	3	1.41666666666667
1	52	Chinese	United States	Novel Science and Technology Issues	10	1	1	4	3	2	3	1	2	1	0	0	0	0	0	1	0	0	1	1	0.5	1	Text	FALSE	1	0	1	2	0	0	0	1	0	1	5	2.16666666666667
1	5	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	4	2	2	3	2	3	2	0	0	0	0	1	0	0	1	0	1	0.5	2	Text	FALSE	1	2	1	1	0	0	1	1	0	3	7	2.58333333333333
1	5	Vietnamese	Vietnam	Canonical Scientific Issues	4	1	1	4	2	2	3	1	1	1	0	0	0	0	0	1	0	0	0	2	1	2	Text	FALSE	1	0	1	0	0	0	2	1	0	1	5	2.33333333333333
1	6	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	4	2	2	3	2	3	1	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	FALSE	0	1	1	0	0	0	1	1	0	1	4	2
1	6	Vietnamese	Vietnam	Canonical Scientific Issues	9	1	1	4	2	2	3	1	2	2	1	0	0	0	0	0	0	0	0	2	1	1	Text	FALSE	0	1	1	0	0	0	2	1	0	1	5	2.33333333333333
1	8	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	4	2	2	3	2	3	2	1	0	0	0	0	0	0	0	0	2	1	2	Text	FALSE	0	2	1	0	0	0	2	1	0	2	6	2.5
1	8	Vietnamese	Vietnam	Canonical Scientific Issues	5	1	1	4	2	2	3	2	3	2	1	0	0	0	0	0	0	0	0	2	1	2	Text	FALSE	0	2	1	0	0	0	2	1	0	2	6	2.5
1	12	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	1	2	2	3	1	1	1	0	0	0	1	1	0	0	0	0	1	0.5	2	Text	FALSE	2	0	1	0	0	0	1	0	0	2	4	1.16666666666667
1	16	Vietnamese	Vietnam	Canonical Scientific Issues	8	1	4	3	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	FALSE	0	1	0	0	0	0	0	0	0	1	1	0.166666666666667
1	16	Vietnamese	Vietnam	Canonical Scientific Issues	9	1	4	3	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	Text	FALSE	0	1	0	0	0	0	0	0	0	1	1	0.166666666666667
1	20	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	4	2	2	3	1	2	1	0	0	0	0	1	0	1	0	1	1	0.5	0	Text	FALSE	1	0	1	1	0	0	0	1	0	1	4	1.91666666666667
1	29	Vietnamese	Vietnam	Canonical Scientific Issues	3	1	1	4	2	2	3	2	3	2	0	0	1	0	1	0	1	0	0	1	0.5	0	Text	FALSE	1	2	1	0	0	0	0	1	0	3	5	2
1	35	Vietnamese	Vietnam	Canonical Scientific Issues	2	1	1	4	2	2	3	1	2	2	0	0	1	0	1	0	1	0	0	1	0.5	0	Text	FALSE	1	1	1	0	0	0	0	1	0	2	4	1.83333333333333
1	43	Vietnamese	Vietnam	Novel Science and Technology Issues	3	1	1	1	1	2	3	1	2	2	0	0	0	0	1	1	1	0	0	1	0.5	0	Text	FALSE	2	1	1	0	0	0	0	0	0	3	4	1
1	43	Vietnamese	Vietnam	Novel Science and Technology Issues	4	1	1	4	3	2	3	1	2	2	0	0	0	0	0	1	0	0	0	2	1	2	Text	FALSE	1	1	1	1	0	0	2	1	0	2	7	2.75
1	52	Vietnamese	Vietnam	Novel Science and Technology Issues	2	1	1	4	1	2	3	1	2	2	0	0	0	0	0	1	0	0	0	2	1	2	Text	FALSE	1	1	1	0	0	0	2	1	0	2	6	2.5
1	52	Vietnamese	Vietnam	Novel Science and Technology Issues	4	1	1	4	1	2	3	1	2	2	0	0	0	0	0	1	1	0	0	2	1	2	Text	FALSE	1	1	1	0	0	0	2	1	0	2	6	2.5
1	52	Vietnamese	Vietnam	Novel Science and Technology Issues	8	1	1	4	2	2	3	2	3	2	1	0	0	0	0	0	0	0	0	1	0.5	2	Text	FALSE	0	2	1	0	0	0	0	1	0	2	4	1.83333333333333
1	53	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	1	0	0	0	0	0	0	0	0	2	1	2	Text	FALSE	0	2	1	0	0	0	2	1	0	2	6	2.5
1	53	Vietnamese	Vietnam	Socio-Scientific Issues	3	1	1	3	1	2	3	1	2	2	0	0	0	0	0	0	1	0	0	1	0.5	1	Text	FALSE	0	1	1	0	0	0	0	0	0	1	2	0.666666666666667
1	58	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	0	0	0	2	1	2	Text	FALSE	1	2	1	0	0	0	1	1	0	3	6	2.33333333333333
1	65	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	1	2	3	2	3	2	0	0	0	0	1	0	1	0	0	2	1	2	Text	FALSE	1	2	1	0	0	0	2	1	0	3	7	2.66666666666667
1	66	Vietnamese	Vietnam	Socio-Scientific Issues	2	1	1	4	2	2	3	1	1	1	0	0	0	0	0	0	1	0	1	2	1	2	Text	FALSE	0	0	1	1	0	0	2	1	0	0	5	2.41666666666667
